RecArt;SHAK_code;DatoStart;DatoChange;DatoEnd;Codetext;Agrp;Bgrp;Cgrp;SKS;Egrp;Aval;Bval;Cval;Dval;Inclusion;ExtraReg
afd;3000911;19950101;20090119;20090228;Klinisk biokemi, Slagelse;60.0;;;;SKS;;;;3.0;;
afd;3000912;19950101;20090119;20090228;Klinisk biokemi, Kalundborg;60.0;;;;SKS;;;;3.0;;
afd;3000913;19950101;20090119;20090228;Klinisk biokemi, Ringsted;60.0;;;;SKS;;;;3.0;;
afd;3000914;19950101;20090119;20090228;Klinisk biokemi, Nykøbing Sj.;60.0;;;;SKS;;;;3.0;;
afd;300092;20060101;20090119;20090228;FBE Immunologi;;;;;SKS;;;;3.0;;
afd;3000921;19950101;20090119;20090228;Klinisk immunologi, Slagelse;62.0;;;;SKS;;;;3.0;;
afd;300093;20060101;20090119;20090228;FBE Mikrobiologi;;;;;SKS;;;;3.0;;
afd;3000931;19950101;20090119;20090228;Klinisk mikrobiologi, Slagelse;63.0;;;;SKS;;;;3.0;;
afd;300094;20060101;20090119;20090228;FBE Klinisk fysiologi;;;;;SKS;;;;3.0;;
afd;3000940;19950101;20090119;20090228;Klinisk fysiologi, Holbæk;61.0;;;;SKS;;;;3.0;;
afd;300095;20060101;20090119;20090228;FBE Patologi;;;;;SKS;;;;3.0;;
afd;3000950;19950101;20021220;20021231;Patologi, Holbæk;65.0;;;;SKS;;;;3.0;;
afd;3000951;19950101;20021031;20021231;Patologi, Slagelse;65.0;;;;SKS;;;;3.0;;
afd;3000951;20030101;20090119;20090228;Patologi, Slagelse;65.0;;;;SKS;;;;3.0;;
sgh;3001;19760401;20010626;20010630;Centralsygehuset i Holbæk;102.0;1.0;;;SKS;;;;3.0;;
sgh;3001;20010701;20020627;20021231;Holbæk Sygehus;102.0;1.0;;;SKS;;;;3.0;;
afd;3001010;19760401;19760401;19771231;ANÆSTHESIOLOGISK AFDELING;84.0;;;;;;;;;;
afd;3001010;19780101;19780101;19821231;ANÆSTHESIOLOGISK AFDELING;84.0;;;;;;;;;;
afd;3001010;19830101;19830101;19941231;ANÆSTESIAFDELING;84.0;;;;;;;;;;
afd;3001010;19950101;19991004;19991031;Anæstesiafdeling;84.0;;;;SKS;;;;3.0;;
afd;3001010;19991101;20020627;20021231;Anæstesiologisk afdeling;84.0;;;;SKS;;;;3.0;;
afd;3001019;19950101;19991004;19991031;Anæstesiafdeling, smerteklinik;84.0;;;;SKS;;;;3.0;;
afd;3001019;19991101;20020627;20021231;Anæstesiologisk ambulatorium;84.0;;;;SKS;;;;3.0;;
afd;3001020;19760401;19760401;19821231;RØNTGENAFDELING;66.0;;;;;;;;;;
afd;3001020;19830101;19830101;19941231;RØNTGENAFDELING;66.0;;;;;;;;;;
afd;3001020;19950101;20020627;20021231;Røntgenafdeling;66.0;;;;SKS;;;;3.0;;
afd;3001031;19760401;19760401;19821231;FYSIURGISK AFDELING;26.0;;;;;;;;;;
afd;3001031;19830101;19830101;19831231;FYSIURGISK AFDELING;12.0;;;;;;;;;;
afd;3001031;19840101;19840101;19901231;FYSIURGISK/RHEUMATOLOGISK AFD.;12.0;;;;;;;;;;
afd;3001031;19910101;19910101;19941231;FYSIURGISK/RHEUMATOLOGISK AFD.;12.0;;;;;;;;;;
afd;3001031;19950101;20020627;20021231;Reumatologisk afdeling;12.0;;;;SKS;;;;3.0;;
afd;3001032;19760401;19760401;19791231;REVALIDERINGSKLINIK;26.0;;;;;;;;;;
afd;3001036;19990101;20020627;20021231;Reumatologisk dagafsnit;12.0;;;;SKS;;;;3.0;;
afd;3001039;19770101;19770101;19821231;FYSIURGISK AMBULATORIUM;26.0;;;;;;;;;;
afd;3001039;19830101;19830101;19831231;FYSIURGISK AMBULATORIUM;12.0;;;;;;;;;;
afd;3001039;19840101;19840101;19901231;FYSIURGISK/RHEUMATOLOGISK AMB.;12.0;;;;;;;;;;
afd;3001039;19910101;19910101;19941231;FYSIURGISK/RHEUMATOLOGISK AMB.;12.0;;;;;;;;;;
afd;3001039;19950101;20020627;20021231;Reumatologisk ambulatorium;12.0;;;;SKS;;;;3.0;;
afd;3001040;19760401;19760401;19821231;MEDICINSK AFDELING;1.0;;;;;;;;;;
afd;3001040;19830101;19830101;19941231;MEDICINSK AFDELING;1.0;;;;;;;;;;
afd;3001040;19950101;20020627;20021231;Medicinsk afdeling;1.0;;;;SKS;;;;3.0;;
afd;3001041;19850101;19850101;19871230;DIALYSEAFSNIT;11.0;;;;;;;;;;
afd;3001042;19950101;20020627;20021231;Lungemedicinsk dagafsnit;10.0;;;;SKS;;;;3.0;;
afd;3001043;19960101;20020627;20021231;Medicinsk dagafsnit;1.0;;;;SKS;;;;3.0;;
afd;3001044;19900101;19900101;19941231;MEDICINSK DAGAFSNIT;1.0;;;;;;;;;;
afd;3001044;19950101;20020627;20021231;Medicinsk dagafsnit b4;1.0;;;;SKS;;;;3.0;;
afd;3001045;19890101;19890101;19941231;LUNGEMEDICINSK AMBULATORIUM;10.0;;;;;;;;;;
afd;3001045;19950101;20020627;20021231;Lungemedicinsk ambulatorium;10.0;;;;SKS;;;;3.0;;
afd;3001046;19870101;19870101;19901231;DECENTRALT DIALYSEAFSNIT;11.0;;;;;;;;;;
afd;3001046;19910101;19910101;19941231;DIALYSEAFSNIT;11.0;;;;;;;;;;
afd;3001046;19950101;20020627;20021231;Dialyseafsnit;11.0;;;;SKS;;;;3.0;;
afd;3001047;19880101;19880101;19941231;ALLERGOLOGISK AMBULATORIUM;7.0;;;;;;;;;;
afd;3001047;19950101;20020627;20021231;Allergologisk ambulatorium;7.0;;;;SKS;;;;3.0;;
afd;3001048;19830101;19830101;19891231;LUNGEMEDICINSK AMBULATORIUM;10.0;;;;;;;;;;
afd;3001049;19770101;19770101;19821231;MEDICINSK AMBULATORIUM;1.0;;;;;;;;;;
afd;3001049;19830101;19830101;19941231;MEDICINSK AMBULATORIUM;1.0;;;;;;;;;;
afd;3001049;19950101;20020627;20021231;Medicinsk ambulatorium;1.0;;;;SKS;;;;3.0;;
afd;3001050;19770101;19770101;19771231;PARENKYM-KIRURGISK AFDELING;30.0;;;;;;;;;;
afd;3001051;19760401;19760401;19821231;PARENKYM-KIRURGISK AFDELING;30.0;;;;;;;;;;
afd;3001051;19830101;19830101;19871231;PARENKYM-KIRURGISK AFDELING;30.0;42.0;;;;;;;;;
afd;3001051;19880101;19880101;19941231;PARENKYM-KIRURGISK AFDELING;30.0;;;;;;;;;;
afd;3001051;19950101;20020627;20021231;Parenkym-kirurgisk afdeling;30.0;;;;SKS;;;;3.0;;
afd;3001052;19760401;19760401;19771231;ORTOPÆD-KIRURGISK AFDELING;42.0;30.0;;;;;;;;;
afd;3001052;19780101;19780101;19821231;ORTOPÆD-KIRURGISK AFDELING;42.0;30.0;;;;;;;;;
afd;3001052;19830101;19830101;19871231;ORTOPÆD-KIRURGISK AFDELING;42.0;;;;;;;;;;
afd;3001052;19880101;19880101;19891231;ORTOPÆD-KIRURGISK AFDELING;42.0;;;;;;;;;;
afd;3001053;19760401;19760401;19821231;GYNÆKOLOGISK-OBSTETRISK AFD.;38.0;;;;;;;;;;
afd;3001055;19770101;19770101;19821231;ORTOPÆD-KIRURGISK AMBULATORIUM;42.0;30.0;;;;;;;;;
afd;3001055;19830101;19830101;19871231;ORTOPÆD-KIRURGISK AMBULATORIUM;42.0;;;;;;;;;;
afd;3001055;19880101;19880101;19891231;ORTOPÆD-KIRURGISK AMBULATORIUM;42.0;;;;;;;;;;
afd;3001056;19950101;20020627;20021231;Parenkym-kirurgisk dagafsn.B4;30.0;32.0;;;SKS;;;;3.0;;
afd;3001057;19770101;19770101;19821231;GYNÆKOLOGISK-OBSTETRISK AMB.;38.0;;;;;;;;;;
afd;3001058;19770101;19770101;19821231;SKADESTUEN;30.0;;;;;;;;;;
afd;3001058;19830101;19830101;19871231;SKADESTUEN;30.0;42.0;;;;;;;;;
afd;3001058;19880101;19880101;19901231;SKADESTUEN;30.0;42.0;;;;;;;;;
afd;3001058;19910101;19910101;19941231;SKADESTUE;30.0;42.0;;;;;;;;;
afd;3001058;19950101;19971117;19981231;SKADESTUE;30.0;42.0;;;SKS;;;;3.0;;
afd;3001059;19770101;19770101;19821231;PARENKYM-KIRURGISK AMB.;30.0;;;;;;;;;;
afd;3001059;19830101;19830101;19941231;PARENKYM-KIRURGISK AMB.;30.0;;;;;;;;;;
afd;3001059;19950101;20020627;20021231;Parenkym-kirurgisk amb.;30.0;;;;SKS;;;;3.0;;
afd;3001060;19760401;19760401;19821231;CENTRALLABORATORIUM;60.0;;;;;;;;;;
afd;3001060;19830101;19830101;19941231;CENTRALLABORATORIUM;60.0;;;;;;;;;;
afd;3001060;19950101;19991004;19991031;Centrallaboratorium;60.0;;;;SKS;;;;3.0;;
afd;3001060;19991101;20020627;20021231;Klinisk biokemisk afdeling;60.0;;;;SKS;;;;3.0;;
afd;3001061;19900101;19900101;19941231;KLIN.FYSIOL.OG NUKLEARMED.LAB.;61.0;;;;;;;;;;
afd;3001061;19950101;20020627;20021231;Klin.fysiol.og nuklearmed.lab.;61.0;;;;SKS;;;;3.0;;
afd;3001071;19760401;19760401;19821231;LUNGEMEDICINSK AFDELING;10.0;;;;;;;;;;
afd;3001071;19830101;19830101;19831231;LUNGEMEDICINSK AFDELING;10.0;;;;;;;;;;
afd;3001072;19760401;19760401;19821231;LUNGEKLINIK;10.0;;;;;;;;;;
afd;3001072;19830101;19830101;19831231;LUNGEKLINIK;10.0;;;;;;;;;;
afd;3001079;19810101;19810101;19821231;ARBEJDSMEDICINSK AMBULATORIUM;1.0;;;;;;;;;;
afd;3001079;19830101;19830101;19831231;ARBEJDSMEDICINSK AMBULATORIUM;86.0;;;;;;;;;;
afd;3001080;19760401;19760401;19821231;NEUROLOGISK AFDELING;20.0;;;;;;;;;;
afd;3001080;19830101;19830101;19901231;NEUROLOGISK AFDELING;20.0;;;;;;;;;;
afd;3001080;19910101;19910101;19941231;NEUROMEDICINSK AFDELING;20.0;;;;;;;;;;
afd;3001080;19950101;20020627;20021231;Neurologisk afdeling;20.0;;;;SKS;;;;3.0;;
afd;3001086;19981101;20020627;20021231;Neurologisk dagafsnit;20.0;;;;SKS;;;;3.0;;
afd;3001089;19770101;19770101;19821231;NEUROLOGISK AMBULATORIUM;20.0;;;;;;;;;;
afd;3001089;19830101;19830101;19901231;NEUROLOGISK AMBULATORIUM;20.0;;;;;;;;;;
afd;3001089;19910101;19910101;19941231;NEUROMEDICINSK AMBULATORIUM;20.0;;;;;;;;;;
afd;3001089;19950101;20020627;20021231;Neurologisk ambulatorium;20.0;;;;SKS;;;;3.0;;
afd;3001090;19760401;19760401;19821231;ØJENAFDELING;44.0;;;;;;;;;;
afd;3001090;19830101;19830101;19901231;ØJENAFDELING;44.0;;;;;;;;;;
afd;3001090;19910101;19910101;19941231;ØJENAFSNIT;44.0;;;;;;;;;;
afd;3001090;19950101;20020627;20021231;Øjenafsnit;44.0;;;;SKS;;;;3.0;;
afd;3001096;19910101;19910101;19941231;ØJENAFSNIT, DAGPLADSER;44.0;;;;;;;;;;
afd;3001096;19950101;19950101;19961231;ØJENAFSNIT, DAGPLADSER;44.0;;;;;;;;;;
afd;3001099;19871105;19871105;19901231;ØJENAMBULATORIUM;44.0;;;;;;;;;;
afd;3001099;19910101;19910101;19941231;ØJENAMBULATORIUM;44.0;;;;;;;;;;
afd;3001099;19950101;20020627;20021231;Øjenambulatorium;44.0;;;;SKS;;;;3.0;;
afd;3001100;19760401;19760401;19821231;ØRE-, NÆSE- OG HALSAFDELING;46.0;;;;;;;;;;
afd;3001100;19830101;19830101;19871231;ØRE-, NÆSE- OG HALSAFDELING;46.0;;;;;;;;;;
afd;3001100;19880101;19880101;19901231;ØRE-, NÆSE- OG HALSAFDELING;46.0;;;;;;;;;;
afd;3001100;19910101;19910101;19941231;ØRE-, NÆSE- OG HALSAFSNIT;46.0;;;;;;;;;;
afd;3001100;19950101;20020627;20021231;Øre-, næse- og halsafsnit;46.0;;;;SKS;;;;3.0;;
afd;3001106;19910101;19910101;19941231;ØRE-,NÆSE- HALSAFSNIT, DAGPL.;46.0;;;;;;;;;;
afd;3001106;19950101;19950101;19961231;ØRE-, NÆSE- HALSAFSNIT, DAGPL.;46.0;;;;;;;;;;
afd;3001109;19770101;19770101;19821231;ØRE-, NÆSE- OG HALSAMB.;46.0;;;;;;;;;;
afd;3001109;19830101;19830101;19871231;ØRE-, NÆSE- OG HALSAMB.;46.0;;;;;;;;;;
afd;3001109;19880101;19880101;19901231;ØRE-, NÆSE- OG HALSAMB.;46.0;;;;;;;;;;
afd;3001109;19910101;19910101;19941231;ØRE-, NÆSE- OG HALSAMB.;46.0;;;;;;;;;;
afd;3001109;19950101;20020627;20021231;Øre-, næse- og halsamb.;46.0;;;;SKS;;;;3.0;;
afd;3001110;19760401;19760401;19821231;PATOLOGISK INSTITUT;65.0;;;;;;;;;;
afd;3001110;19830101;19830101;19871230;PATOLOGISK INSTITUT;65.0;;;;;;;;;;
afd;3001110;19871231;19871231;19871231;PATOLOGISK AFDELING;65.0;;;;;;;;;;
afd;3001110;19880101;19880101;19901231;PATOLOGISK AFDELING;65.0;;;;;;;;;;
afd;3001110;19910101;19910101;19941231;PATOLOGISK AFDELING;65.0;;;;;;;;;;
afd;3001110;19950101;20020627;20021231;Patologisk afdeling;65.0;;;;SKS;;;;3.0;;
afd;3001121;19760401;19760401;19821231;PSYKIATRISK AFDELING;50.0;;;;;;;;;;
afd;3001121;19830101;19830101;19871231;PSYKIATRISK AFDELING;50.0;;;;;;;;;;
afd;3001121;19880101;19880101;19901231;PSYKIATRISK AFDELING;50.0;;;;;;;;;;
afd;3001121;19910101;19910101;19941231;PSYKIATRISK AFDELING;50.0;;;;;;;;;;
afd;3001121;19950101;20020627;20021231;Psykiatrisk afdeling;50.0;;;;SKS;;;;3.0;;
afd;3001122;19760401;19760401;19761231;AMB. FOR ALKOHOLSKADEDE;50.0;;;;;;;;;;
afd;3001125;19810101;19810101;19821231;BØRNEPSYKIATRISK AMBULATORIUM;52.0;50.0;;;;;;;;;
afd;3001125;19830101;19830101;19841231;BØRNEPSYKIATRISK AMBULATORIUM;52.0;50.0;;;;;;;;;
afd;3001126;19790101;19790101;19821231;PSYKIATRISK DAGHOSPITAL;50.0;;;;;;;;;;
afd;3001126;19830101;19830101;19871231;PSYKIATRISK DAGHOSPITAL;50.0;;;;;;;;;;
afd;3001126;19880101;19880101;19901231;PSYKIATRISK DAGHOSPITAL;50.0;;;;;;;;;;
afd;3001126;19910101;19910101;19941231;PSYKIATRISK AFD., DAGPLADSER;50.0;;;;;;;;;;
afd;3001126;19950101;20020627;20021231;Psykiatrisk afd., dagpladser;50.0;;;;SKS;;;;3.0;;
afd;3001127;19770101;19770101;19821231;AMB. FOR ALKOHOLSKADEDE;50.0;;;;;;;;;;
afd;3001127;19830101;19830101;19871231;AMB. FOR ALKOHOLSKADEDE;50.0;;;;;;;;;;
afd;3001127;19880101;19880101;19901231;AMB. FOR ALKOHOLSKADEDE;50.0;;;;;;;;;;
afd;3001127;19910101;19910101;19941231;ALKOHOLAMBULATORIUM;50.0;;;;;;;;;;
afd;3001127;19950101;19950101;19961231;ALKOHOLAMBULATORIUM;50.0;;;;;;;;;;
afd;3001129;19770101;19770101;19821231;PSYKIATRISK AMBULATORIUM;50.0;;;;;;;;;;
afd;3001129;19830101;19830101;19871231;PSYKIATRISK AMBULATORIUM;50.0;;;;;;;;;;
afd;3001129;19880101;19880101;19901231;PSYKIATRISK AMBULATORIUM;50.0;;;;;;;;;;
afd;3001129;19910101;19910101;19941231;PSYKIATRISK AMBULATORIUM;50.0;;;;;;;;;;
afd;3001129;19950101;20020627;20021231;Psykiatrisk ambulatorium;50.0;;;;SKS;;;;3.0;;
afd;3001130;19760401;19760401;19821231;PÆDIATRISK AFDELING;80.0;;;;;;;;;;
afd;3001130;19830101;19830101;19871231;PÆDIATRISK AFDELING;80.0;;;;;;;;;;
afd;3001130;19880101;19880101;19901231;PÆDIATRISK AFDELING;80.0;;;;;;;;;;
afd;3001130;19910101;19910101;19941231;PÆDIATRISK AFDELING;80.0;;;;;;;;;;
afd;3001130;19950101;20020627;20021231;Pædiatrisk afdeling;80.0;;;;SKS;;;;3.0;;
afd;3001139;19770101;19770101;19821231;PÆDIATRISK AMBULATORIUM;80.0;;;;;;;;;;
afd;3001139;19830101;19830101;19871231;PÆDIATRISK AMBULATORIUM;80.0;;;;;;;;;;
afd;3001139;19880101;19880101;19901231;PÆDIATRISK AMBULATORIUM;80.0;;;;;;;;;;
afd;3001139;19910101;19910101;19941231;PÆDIATRISK AMBULATORIUM;80.0;;;;;;;;;;
afd;3001139;19950101;20020627;20021231;Pædiatrisk ambulatorium;80.0;;;;SKS;;;;3.0;;
afd;3001140;19760401;19760401;19821231;LANGTIDSMEDICINSK AFDELING;2.0;;;;;;;;;;
afd;3001140;19830101;19830101;19901231;LANGTIDSMEDICINSK AFDELING;2.0;;;;;;;;;;
afd;3001140;19910101;19910101;19941231;LANGTIDSMEDICINSK AFDELING;2.0;;;;;;;;;;
afd;3001140;19950101;20020627;20021231;Geriatrisk afsnit;2.0;;;;SKS;;;;3.0;;
afd;3001146;20000401;20020627;20021231;Geriatrisk dagafsnit;2.0;;;;SKS;;;;3.0;;
afd;3001149;19950101;20020627;20021231;Geriatrisk ambulatorium;2.0;;;;SKS;;;;3.0;;
afd;3001150;19830101;19830101;19941231;GYNÆKOLOGISK-OBSTETRISK AFD.;38.0;;;;;;;;;;
afd;3001150;19950101;20020627;20021231;Gynækologisk-obstetrisk afd.;38.0;;;;SKS;;;;3.0;;
afd;3001156;19950101;19971117;19971231;GYN./OBSTETRISK DAGAFSNIT G-1D;38.0;;;;SKS;;;;3.0;;
afd;3001156;19980101;20020627;20021231;Gynækologisk dagafsnit;38.0;;;;SKS;;;;3.0;;
afd;3001157;19980101;20020627;20021231;Jordemodercenter;38.0;;;;SKS;;;;3.0;;
afd;3001159;19830101;19830101;19941231;GYNÆKOLOGISK-OBSTETRISK AMB.;38.0;;;;;;;;;;
afd;3001159;19950101;20020627;20021231;Gynækologisk-obstetrisk amb.;38.0;;;;SKS;;;;3.0;;
afd;300115L;20010701;20020627;20021231;Fertilitetsklinikken;38.0;;;;SKS;;;;3.0;;
afd;3001160;19840101;19840101;19861231;BØRNEPSYKIATRISK AFDELING;52.0;50.0;;;;;;;;;
afd;3001169;19870101;19870101;19871230;BØRNEPSYKIATRISK AMB.;52.0;;;;;;;;;;
afd;3001169;19871231;19871231;19941231;BØRNEPSYKIATRISK AFD.;52.0;;;;;;;;;;
afd;3001169;19950101;19991004;19991031;Børnepsykiatrisk afdeling;52.0;;;;SKS;;;;3.0;;
afd;3001169;19991101;20020627;20021231;Børnepsykiatrisk ambulatorium;52.0;;;;SKS;;;;3.0;;
afd;3001170;19890101;19890101;19901231;ORTOPÆDKIRURGISK AFDELING;42.0;;;;;;;;;;
afd;3001170;19910101;19910101;19941231;ORTOPÆDKIRURGISK AFDELING;42.0;;;;;;;;;;
afd;3001170;19950101;20020627;20021231;Ortopædkirurgisk afdeling;42.0;;;;SKS;;;;3.0;;
afd;3001178;19980101;20020627;20021231;Skadestue;30.0;42.0;;;SKS;;;;3.0;;
afd;3001179;19890101;19890101;19901231;ORTOPÆDKIRURGISK AMBULATORIUM;42.0;;;;;;;;;;
afd;3001179;19910101;19910101;19941231;ORTOPÆDKIRURGISK AMBULATORIUM;42.0;;;;;;;;;;
afd;3001179;19950101;20020627;20021231;Ortopædkirurgisk ambulatorium;42.0;;;;SKS;;;;3.0;;
afd;3001180;19950101;20020627;20021231;Ungdomspsykiatrisk afdeling;50.0;52.0;;;SKS;;;;3.0;;
afd;3001186;19950101;20020627;20021231;Ungdomspsykiatrisk dagafsnit;50.0;52.0;;;SKS;;;;3.0;;
afd;3001189;19950101;20020627;20021231;Ungdomspsykiatrisk amb.;50.0;52.0;;;SKS;;;;3.0;;
afd;3001250;19970101;20020627;20021231;Medicinsk afdeling, Nyk. Sj.;1.0;;;;SKS;;;;3.0;;
afd;3001251;19970101;19971117;19971231;MEDICINSK AFD., NYK. SJ.;99.0;;;;SKS;;;;3.0;;
afd;3001252;19970101;19971117;19971231;KIRURGISK AFD., NYK. SJ.;99.0;;;;SKS;;;;3.0;;
afd;3001253;19970101;19971117;19971231;DAGAFSNIT, NYK. SJ.;99.0;;;;SKS;;;;3.0;;
afd;3001254;19970101;19971117;19971231;MEDICINSK AMB., NYK. SJ.;99.0;;;;SKS;;;;3.0;;
afd;3001255;19970101;19971117;19971231;SKADESTUE, NYK. SJ.;99.0;;;;SKS;;;;3.0;;
afd;3001256;19970101;19971117;19971231;KIRURGISK AMB., NYK. SJ.;99.0;;;;SKS;;;;3.0;;
afd;3001257;19970101;19971117;19971231;FYSIURGISK AMB., NYK. SJ.;99.0;;;;SKS;;;;3.0;;
afd;3001259;19970101;19971117;19971231;NEUROLOGISK AMB., NYK. SJ.;99.0;;;;SKS;;;;3.0;;
afd;3001259;19980101;20020627;20021231;Medicinsk amb., Nyk. Sj.;1.0;;;;SKS;;;;3.0;;
afd;3001260;19970101;20020627;20021231;Kirurgisk afdeling, Nyk. Sj.;30.0;;;;SKS;;;;3.0;;
afd;3001266;19970101;20020627;20021231;Kirurgisk dagafsnit, Nyk. Sj.;30.0;;;;SKS;;;;3.0;;
afd;3001268;19970101;20020627;20021231;Skadestue, Nyk. Sj.;30.0;42.0;;;SKS;;;;3.0;;
afd;3001269;19970101;20020627;20021231;Kirurgisk amb., Nyk. Sj.;30.0;;;;SKS;;;;3.0;;
afd;3001279;19970101;19990419;19990531;NEUROLOGISK AMB., NYK. SJ.;20.0;;;;SKS;;;;3.0;;
afd;3001289;19970101;19990419;19990531;FYSIURGISK AMB., NYK. SJ.;12.0;;;;SKS;;;;3.0;;
sgh;3002;19760401;20010531;20010430;Centralsygehuset i Slagelse;102.0;1.0;;;SKS;;;;3.0;;
sgh;3002;20010501;20020627;20021231;Slagelse Sygehus;102.0;1.0;;;SKS;;;;3.0;;
afd;3002010;19760401;19760401;19781231;NARKOSEAFDELING OG BLODBANK;84.0;;;;;;;;;;
afd;3002010;19790101;19790101;19821231;ANÆSTHESIOLOGISK AFDELING;84.0;;;;;;;;;;
afd;3002010;19830101;19830101;19941231;ANÆSTHESIOLOGISK AFDELING;84.0;;;;;;;;;;
afd;3002010;19950101;19950101;19951231;ANÆSTHESIOLOGISK AFDELING;84.0;;;;;;;;;;
afd;3002010;19960101;20020627;20021231;Anæstesiologisk afsnit;84.0;;;;SKS;;;;3.0;;
afd;3002011;19920101;19920101;19941231;INTENSIV AFDELING;84.0;;;;;;;;;;
afd;3002011;19950101;19950101;19951231;INTENSIV AFDELING;84.0;;;;;;;;;;
afd;3002012;19920101;19920101;19941231;OPVÅGNINGSAFDELING;84.0;;;;;;;;;;
afd;3002012;19950101;19950101;19951231;OPVÅGNINGSAFDELING;84.0;;;;;;;;;;
afd;3002019;19930101;19930101;19941231;ANÆSTESIOLOGISK AMBULATORIUM;84.0;;;;;;;;;;
afd;3002019;19950101;20020627;20021231;Anæstesiologisk ambulatorium;84.0;;;;SKS;;;;3.0;;
afd;3002020;19760401;19760401;19821231;RØNTGENAFDELING;66.0;;;;;;;;;;
afd;3002020;19830101;19830101;19941231;RØNTGENAFDELING;66.0;;;;;;;;;;
afd;3002020;19950101;20020627;20021231;Røntgenafdeling;66.0;;;;SKS;;;;3.0;;
afd;3002030;19760401;19760401;19821231;FYSIURGISK AFDELING;26.0;;;;;;;;;;
afd;3002030;19830101;19830101;19831231;FYSIURGISK AFDELING;12.0;;;;;;;;;;
afd;3002030;19840101;19840101;19901231;FYSIURGISK/REUMATOLOGISK AFD.;12.0;;;;;;;;;;
afd;3002030;19910101;19910101;19941231;FYSIURGISK/REUMATOLOGISK AFD.;12.0;;;;;;;;;;
afd;3002030;19950101;19950101;19951231;FYSIURGISK/REUMATOLOGISK AFD.;12.0;;;;;;;;;;
afd;3002030;19960101;20010626;20010630;Fysiurgisk/reum. sengeafsnit;12.0;;;;SKS;;;;3.0;;
afd;3002030;20010701;20020627;20021231;Reumatologisk sengeafsnit;12.0;;;;SKS;;;;3.0;;
afd;3002036;19930101;19930101;19941231;FYSIURGISK/REUMATOL. DAGAFSNIT;12.0;;;;;;;;;;
afd;3002036;19950101;19950101;19951231;FYSIURGISK/REUMATOL. DAGAFSNIT;12.0;;;;;;;;;;
afd;3002036;19960101;20010626;20010630;Fysiurgisk/reum. dagafsnit;12.0;;;;SKS;;;;3.0;;
afd;3002036;20010701;20020627;20021231;Reumatologisk dagafsnit;12.0;;;;SKS;;;;3.0;;
afd;3002039;19830101;19830101;19831231;FYSIURGISK AMBULATORIUM;12.0;;;;;;;;;;
afd;3002039;19840101;19840101;19901231;FYSIURGISK/REUMATOLOGISK AMB.;12.0;;;;;;;;;;
afd;3002039;19910101;19910101;19941231;FYSIURGISK AMBULATORIUM;12.0;;;;;;;;;;
afd;3002039;19950101;19950101;19951231;FYSIURGISK AMBULATORIUM;12.0;;;;;;;;;;
afd;3002039;19960101;20010626;20010630;Fysiurgisk/reum. ambulatorium;12.0;;;;SKS;;;;3.0;;
afd;3002039;20010701;20020627;20021231;Reumatologisk ambulatorium;12.0;;;;SKS;;;;3.0;;
afd;3002040;19760401;19760401;19821231;MEDICINSK AFDELING;1.0;;;;;;;;;;
afd;3002040;19830101;19830101;19941231;MEDICINSK AFDELING;1.0;;;;;;;;;;
afd;3002040;19950101;19950101;19951231;MEDICINSK AFDELING;1.0;;;;;;;;;;
afd;3002040;19960101;20020627;20021231;Medicinsk sengeafsnit;1.0;;;;SKS;;;;3.0;;
afd;3002046;19930101;19930101;19941231;MEDICINSK DAGAFSNIT;1.0;;;;;;;;;;
afd;3002046;19950101;20020627;20021231;Medicinsk dagafsnit;1.0;;;;SKS;;;;3.0;;
afd;3002047;19880101;19880101;19911231;LUNGEMEDICINSK AMBULATORIUM;10.0;;;;;;;;;;
afd;3002047;19970101;20020627;20021231;Somatisk fysioterapi;1.0;;;;SKS;;;;3.0;;
afd;3002048;19970101;20020627;20021231;Somatisk ergoterapi;1.0;;;;SKS;;;;3.0;;
afd;3002049;19770101;19770101;19821231;MEDICINSK AMBULATORIUM;1.0;;;;;;;;;;
afd;3002049;19830101;19830101;19941231;MEDICINSK AMBULATORIUM;1.0;;;;;;;;;;
afd;3002049;19950101;20020627;20021231;Medicinsk ambulatorium;1.0;;;;SKS;;;;3.0;;
afd;3002051;19760401;19760401;19781231;KIRURGISK AFDELING;30.0;;;;;;;;;;
afd;3002051;19790101;19790101;19821231;PARENKYM-KIRURGISK AFDELING;30.0;;;;;;;;;;
afd;3002051;19830101;19830101;19941231;PARENKYMKIRURGISK AFDELING;30.0;;;;;;;;;;
afd;3002051;19950101;19950101;19951231;PARENKYMKIRURGISK AFDELING;30.0;;;;;;;;;;
afd;3002051;19960101;20020627;20021231;Parenkymkirurgisk sengeafsnit;30.0;;;;SKS;;;;3.0;;
afd;3002052;19760401;19760401;19771231;GYNÆKOLOGISK AFDELING;38.0;;;;;;;;;;
afd;3002052;19950101;20020627;20021231;Karkirurgisk sengeafsnit;31.0;;;;SKS;;;;3.0;;
afd;3002053;19880101;19880101;19891231;ORTOPÆD-KIRURGISK AFDELING;42.0;;;;;;;;;;
afd;3002054;19880101;19880101;19941231;AKUT MODTAGEAFDELING;30.0;;;;;;;;;;
afd;3002054;19950101;19950101;19951231;AKUT MODTAGEAFDELING;30.0;;;;;;;;;;
afd;3002055;19920101;19920101;19941231;OPERATIONSAFDELING;30.0;;;;;;;;;;
afd;3002055;19950101;19950101;19951231;OPERATIONSAFDELING;30.0;;;;;;;;;;
